100000
(0.972832, 0.591278)
(0.641321, 0.771548)
(0.466916, 0.847536)
(0.141743, 0.126817)
(0.129229, 0.192672)
(0.068525, 0.170827)
(0.480120, 0.020097)
(0.987073, 0.887090)
(0.174938, 0.460150)
(0.745644, 0.842808)
(0.424709, 0.192892)
(0.459726, 0.673604)
(0.116747, 0.594528)
(0.243228, 0.291090)
(0.153323, 0.184227)
(0.092052, 0.645721)
(0.394201, 0.517390)
(0.438420, 0.258541)
(0.996055, 0.816934)
(0.187483, 0.671121)
(0.758494, 0.349703)
(0.352033, 0.936280)
(0.932213, 0.701222)
(0.205422, 0.626975)
(0.722584, 0.605049)
(0.393949, 0.705290)
(0.274527, 0.917350)
(0.042258, 0.883902)
(0.804172, 0.653275)
(0.497377, 0.905079)
(0.687805, 0.202090)
(0.710194, 0.914947)
(0.081250, 0.246269)
(0.027439, 0.555411)
(0.938880, 0.415342)
(0.931761, 0.825218)
(0.262108, 0.293098)
(0.707544, 0.862460)
(0.136652, 0.882701)
(0.982697, 0.849552)
(0.734501, 0.351471)
(0.480589, 0.557901)
(0.950568, 0.450912)
(0.194822, 0.831935)
(0.874290, 0.307083)
(0.486465, 0.631393)
(0.134159, 0.487186)
(0.841400, 0.674049)
(0.123911, 0.782665)
(0.814579, 0.807239)
(0.969443, 0.535189)
(0.774334, 0.172961)
(0.853489, 0.064375)
(0.279299, 0.177233)
(0.985678, 0.066422)
(0.358654, 0.407282)
(0.471797, 0.084992)
(0.680822, 0.125427)
(0.192214, 0.338388)
(0.337901, 0.903403)
(0.607677, 0.415239)
(0.808583, 0.802958)
(0.240376, 0.919989)
(0.417457, 0.470166)
(0.944020, 0.086215)
(0.566521, 0.900183)
(0.897260, 0.427388)
(0.518693, 0.623165)
(0.520556, 0.157019)
(0.594364, 0.752020)
(0.743021, 0.105109)
(0.007689, 0.222971)
(0.926312, 0.898502)
(0.306914, 0.185257)
(0.201846, 0.245873)
(0.029252, 0.144554)
(0.445015, 0.160439)
(0.932414, 0.564165)
(0.901879, 0.363679)
(0.187535, 0.679928)
(0.784428, 0.328413)
(0.883553, 0.385336)
(0.094644, 0.717987)
(0.525513, 0.708419)
(0.170192, 0.755451)
(0.706448, 0.903747)
(0.323402, 0.473274)
(0.358152, 0.967371)
(0.052573, 0.995941)
(0.081054, 0.830547)
(0.536673, 0.017056)
(0.743486, 0.238273)
(0.322926, 0.435832)
(0.303533, 0.796395)
(0.743244, 0.424732)
(0.039230, 0.344242)
(0.716174, 0.637810)
(0.502704, 0.312607)
(0.073413, 0.846075)
(0.273632, 0.096175)
(0.197290, 0.985051)
(0.692516, 0.907255)
(0.236274, 0.029280)
(0.483935, 0.573789)
(0.022983, 0.051615)
(0.008252, 0.529458)
(0.795757, 0.048663)
(0.825692, 0.134214)
(0.876348, 0.335346)
(0.373530, 0.526999)
(0.448585, 0.965871)
(0.109382, 0.954811)
(0.736651, 0.752865)
(0.323029, 0.462338)
(0.060543, 0.005856)
(0.976525, 0.765527)
(0.255412, 0.955489)
(0.405472, 0.204525)
(0.297646, 0.249753)
(0.391828, 0.951556)
(0.466440, 0.501944)
(0.027478, 0.814375)
(0.935915, 0.907850)
(0.211266, 0.902183)
(0.369731, 0.493304)
(0.031121, 0.175398)
(0.402060, 0.321042)
(0.633457, 0.797597)
(0.603435, 0.543587)
(0.005308, 0.028849)
(0.391507, 0.004649)
(0.640774, 0.889836)
(0.647699, 0.988605)
(0.195955, 0.401534)
(0.000024, 0.109949)
(0.150330, 0.948597)
(0.453110, 0.530599)
(0.947315, 0.220900)
(0.966832, 0.908574)
(0.187376, 0.739289)
(0.643759, 0.842532)
(0.937592, 0.389396)
(0.654782, 0.912828)
(0.237436, 0.484442)
(0.802152, 0.025719)
(0.160661, 0.251945)
(0.789077, 0.321141)
(0.695854, 0.210589)
(0.037944, 0.164179)
(0.390025, 0.061909)
(0.711286, 0.442086)
(0.831667, 0.598653)
(0.701158, 0.354921)
(0.608444, 0.616356)
(0.725044, 0.238619)
(0.204408, 0.980732)
(0.908354, 0.681344)
(0.784291, 0.187691)
(0.714852, 0.785692)
(0.108435, 0.308145)
(0.835033, 0.528882)
(0.350199, 0.619048)
(0.530016, 0.186491)
(0.770534, 0.261877)
(0.885599, 0.092737)
(0.215938, 0.181492)
(0.003302, 0.560693)
(0.959756, 0.001493)
(0.372694, 0.015263)
(0.934174, 0.408082)
(0.891333, 0.718159)
(0.210365, 0.575402)
(0.160554, 0.571561)
(0.600438, 0.017418)
(0.379655, 0.982006)
(0.758086, 0.025517)
(0.938536, 0.667180)
(0.338553, 0.908262)
(0.029046, 0.330813)
(0.898276, 0.507587)
(0.581947, 0.715847)
(0.809309, 0.507925)
(0.198276, 0.868087)
(0.346318, 0.144142)
(0.544616, 0.067842)
(0.041138, 0.843950)
(0.581180, 0.819492)
(0.006540, 0.856779)
(0.794424, 0.100437)
(0.973042, 0.813322)
(0.669828, 0.919440)
(0.723031, 0.710416)
(0.507638, 0.240737)
(0.408714, 0.666447)
(0.835146, 0.425664)
(0.748070, 0.165846)
(0.425704, 0.916114)
(0.052722, 0.486345)
(0.777802, 0.979704)
(0.655398, 0.749932)
(0.981610, 0.795955)
(0.116976, 0.765797)
(0.771365, 0.747829)
(0.392175, 0.750877)
(0.861709, 0.573095)
(0.116203, 0.257103)
(0.867886, 0.976931)
(0.630683, 0.223160)
(0.489927, 0.571204)
(0.525216, 0.666327)
(0.398430, 0.649786)
(0.535978, 0.157434)
(0.099029, 0.584079)
(0.808605, 0.001460)
(0.904788, 0.837864)
(0.814302, 0.588016)
(0.941425, 0.712099)
(0.033593, 0.835721)
(0.048163, 0.909962)
(0.092426, 0.169366)
(0.459300, 0.662898)
(0.167315, 0.392112)
(0.324842, 0.551134)
(0.542268, 0.817608)
(0.380635, 0.178810)
(0.894458, 0.051634)
(0.779771, 0.718271)
(0.878078, 0.135015)
(0.650116, 0.464487)
(0.567813, 0.508710)
(0.020587, 0.383260)
(0.833359, 0.770906)
(0.328869, 0.971823)
(0.577088, 0.739934)
(0.079638, 0.506318)
(0.922016, 0.693206)
(0.377867, 0.529699)
(0.966325, 0.002824)
(0.500203, 0.120546)
(0.337941, 0.385968)
(0.230261, 0.624334)
(0.372733, 0.260766)
(0.046404, 0.979653)
(0.097201, 0.615518)
(0.238307, 0.674465)
(0.821880, 0.509002)
(0.638927, 0.564909)
(0.275539, 0.153420)
(0.916613, 0.561841)
(0.350051, 0.915968)
(0.037321, 0.857273)
(0.531977, 0.044646)
(0.430153, 0.337738)
(0.375997, 0.921620)
(0.776280, 0.477729)
(0.411806, 0.305199)
(0.399009, 0.199566)
(0.302565, 0.417933)
(0.466793, 0.832939)
(0.075749, 0.104035)
(0.498681, 0.473024)
(0.777223, 0.375068)
(0.010891, 0.182276)
(0.989220, 0.317269)
(0.720013, 0.427281)
(0.661064, 0.802772)
(0.051477, 0.631991)
(0.324629, 0.903164)
(0.179103, 0.178429)
(0.929508, 0.309296)
(0.775389, 0.343438)
(0.570919, 0.317447)
(0.999094, 0.161403)
(0.107773, 0.476403)
(0.435397, 0.943753)
(0.962713, 0.124725)
(0.295674, 0.505311)
(0.769241, 0.504351)
(0.963244, 0.923601)
(0.475732, 0.784255)
(0.007706, 0.833314)
(0.042057, 0.053002)
(0.713612, 0.294695)
(0.308865, 0.437441)
(0.821769, 0.674245)
(0.336581, 0.763324)
(0.917303, 0.012850)
(0.461610, 0.229002)
(0.360724, 0.219085)
(0.120851, 0.175998)
(0.843395, 0.294274)
(0.230545, 0.932133)
(0.977790, 0.514150)
(0.754924, 0.764428)
(0.076492, 0.348744)
(0.038868, 0.746768)
(0.973259, 0.079294)
(0.528666, 0.325609)
(0.051795, 0.984869)
(0.695093, 0.095714)
(0.979162, 0.929536)
(0.010332, 0.775402)
(0.085941, 0.091934)
(0.606148, 0.867676)
(0.121269, 0.125142)
(0.338775, 0.054645)
(0.453967, 0.026985)
(0.920937, 0.176509)
(0.872979, 0.446895)
(0.696391, 0.364010)
(0.743539, 0.423789)
(0.425113, 0.587141)
(0.063243, 0.403725)
(0.126125, 0.296738)
(0.885088, 0.274749)
(0.382164, 0.990191)
(0.783334, 0.698973)
(0.094492, 0.379857)
(0.138094, 0.673926)
(0.097996, 0.326253)
(0.322613, 0.833215)
(0.621208, 0.673825)
(0.506431, 0.565529)
(0.036271, 0.263953)
(0.248210, 0.994775)
(0.854146, 0.815210)
(0.810095, 0.639940)
(0.904422, 0.679295)
(0.650867, 0.800138)
(0.050558, 0.512186)
(0.180045, 0.765492)
(0.887309, 0.237702)
(0.339875, 0.145707)
(0.307682, 0.768163)
(0.681715, 0.330849)
(0.436690, 0.900332)
(0.292442, 0.920138)
(0.923034, 0.121797)
(0.675094, 0.229021)
(0.405681, 0.538266)
(0.654265, 0.183114)
(0.185376, 0.855191)
(0.792016, 0.953204)
(0.006472, 0.567462)
(0.472123, 0.335387)
(0.038099, 0.535150)
(0.725536, 0.982243)
(0.373255, 0.826877)
(0.173355, 0.581285)
(0.055691, 0.322763)
(0.162551, 0.396937)
(0.795928, 0.401141)
(0.370934, 0.406398)
(0.161612, 0.999742)
(0.233991, 0.555648)
(0.703313, 0.375316)
(0.004759, 0.798660)
(0.832954, 0.558927)
(0.435449, 0.376647)
(0.185722, 0.993264)
(0.798478, 0.104273)
(0.883995, 0.400403)
(0.475505, 0.824336)
(0.171616, 0.484571)
(0.336552, 0.600781)
(0.320830, 0.557220)
(0.695285, 0.235282)
(0.873980, 0.409967)
(0.310687, 0.263685)
(0.064053, 0.511137)
(0.118705, 0.985701)
(0.028105, 0.671043)
(0.296247, 0.090958)
(0.464661, 0.895102)
(0.483571, 0.996347)
(0.481477, 0.095872)
(0.717060, 0.869016)
(0.162878, 0.082825)
(0.632907, 0.833232)
(0.481967, 0.191655)
(0.589289, 0.103252)
(0.187065, 0.112035)
(0.981136, 0.033054)
(0.612138, 0.337447)
(0.963173, 0.117962)
(0.950972, 0.036123)
(0.773752, 0.258366)
(0.786261, 0.393356)
(0.070814, 0.818989)
(0.487888, 0.486938)
(0.262599, 0.153752)
(0.452835, 0.009580)
(0.285512, 0.626572)
(0.863246, 0.355007)
(0.691544, 0.695793)
(0.420002, 0.113957)
(0.127649, 0.143020)
(0.959369, 0.722659)
(0.556808, 0.834179)
(0.963150, 0.654035)
(0.132245, 0.660635)
(0.004945, 0.765377)
(0.189610, 0.091569)
(0.772530, 0.146058)
(0.292636, 0.999605)
(0.103624, 0.930290)
(0.646694, 0.051666)
(0.297962, 0.506562)
(0.171361, 0.281983)
(0.496660, 0.711183)
(0.362606, 0.137969)
(0.898754, 0.963953)
(0.895122, 0.511303)
(0.652461, 0.986161)
(0.363221, 0.991731)
(0.349105, 0.212936)
(0.345539, 0.094428)
(0.574493, 0.759741)
(0.851848, 0.698696)
(0.818247, 0.291328)
(0.183955, 0.202896)
(0.711335, 0.657727)
(0.584734, 0.503006)
(0.858324, 0.326602)
(0.771224, 0.736670)
(0.295007, 0.034849)
(0.367806, 0.452523)
(0.085173, 0.115282)
(0.631462, 0.144702)
(0.008250, 0.300511)
(0.667082, 0.565225)
(0.782199, 0.121415)
(0.021786, 0.546795)
(0.304454, 0.100478)
(0.047960, 0.377956)
(0.601778, 0.998295)
(0.400285, 0.963853)
(0.090527, 0.301552)
(0.177765, 0.637810)
(0.807371, 0.681245)
(0.341600, 0.727947)
(0.965295, 0.617657)
(0.230455, 0.846294)
(0.221672, 0.641360)
(0.066447, 0.043573)
(0.634636, 0.528818)
(0.391662, 0.474521)
(0.008212, 0.377172)
(0.542991, 0.975473)
(0.471477, 0.017950)
(0.257069, 0.228828)
(0.600398, 0.270361)
(0.554359, 0.278544)
(0.310455, 0.238070)
(0.725077, 0.197166)
(0.759313, 0.957431)
(0.625119, 0.424874)
(0.983304, 0.391269)
(0.859906, 0.030765)
(0.954068, 0.483740)
(0.875485, 0.688128)
(0.733349, 0.357420)
(0.085900, 0.315255)
(0.184861, 0.962339)
(0.954942, 0.881637)
(0.301482, 0.156348)
(0.393768, 0.187248)
(0.583562, 0.316115)
(0.809175, 0.259410)
(0.018617, 0.019673)
(0.454309, 0.201592)
(0.674727, 0.759957)
(0.393074, 0.838865)
(0.838184, 0.776631)
(0.125939, 0.791906)
(0.519095, 0.973643)
(0.111717, 0.390300)
(0.958686, 0.445856)
(0.608920, 0.467705)
(0.810247, 0.009212)
(0.422206, 0.417219)
(0.712348, 0.636934)
(0.107633, 0.285648)
(0.259661, 0.349880)
(0.442016, 0.635518)
(0.328378, 0.170968)
(0.029101, 0.489327)
(0.351057, 0.363742)
(0.167679, 0.049985)
(0.978451, 0.022718)
(0.778859, 0.246194)
(0.029599, 0.563533)
(0.534851, 0.369637)
(0.444700, 0.948318)
(0.218046, 0.623205)
(0.070996, 0.053920)
(0.253993, 0.632359)
(0.092525, 0.119263)
(0.131975, 0.375841)
(0.173235, 0.631331)
(0.611247, 0.499501)
(0.838298, 0.955331)
(0.218221, 0.218431)
(0.973479, 0.760116)
(0.071795, 0.857450)
(0.210083, 0.533083)
(0.188922, 0.018919)
(0.387212, 0.227647)
(0.184951, 0.054851)
(0.749359, 0.655404)
(0.915411, 0.854423)
(0.870492, 0.959631)
(0.879133, 0.815355)
(0.394279, 0.098302)
(0.718993, 0.054907)
(0.436324, 0.753984)
(0.114457, 0.653923)
(0.730404, 0.068691)
(0.291406, 0.462125)
(0.776053, 0.418031)
(0.535570, 0.486974)
(0.710249, 0.885619)
(0.768881, 0.759267)
(0.493577, 0.253149)
(0.982582, 0.597378)
(0.533971, 0.590210)
(0.146485, 0.018308)
(0.986768, 0.331857)
(0.052157, 0.861637)
(0.888342, 0.128618)
(0.568898, 0.221772)
(0.378963, 0.359012)
(0.521055, 0.632370)
(0.039096, 0.345990)
(0.057813, 0.345218)
(0.137574, 0.102397)
(0.722856, 0.920540)
(0.372090, 0.080784)
(0.318801, 0.949730)
(0.769172, 0.989624)
(0.349108, 0.896657)
(0.553851, 0.723617)
(0.458742, 0.443819)
(0.256635, 0.987316)
(0.411555, 0.129030)
(0.112523, 0.060629)
(0.967829, 0.173977)
(0.704505, 0.602982)
(0.826273, 0.112112)
(0.112696, 0.922522)
(0.173405, 0.758944)
(0.006735, 0.750587)
(0.393180, 0.105044)
(0.913676, 0.827021)
(0.954905, 0.834348)
(0.691631, 0.946615)
(0.903916, 0.346615)
(0.146841, 0.165083)
(0.138468, 0.660246)
(0.526133, 0.916596)
(0.130860, 0.807634)
(0.926968, 0.487984)
(0.315933, 0.424104)
(0.849827, 0.455398)
(0.661984, 0.066706)
(0.275449, 0.082322)
(0.468753, 0.206412)
(0.529854, 0.412301)
(0.293836, 0.164842)
(0.992155, 0.715658)
(0.515097, 0.617493)
(0.454136, 0.710620)
(0.605549, 0.968186)
(0.048967, 0.991717)
(0.015085, 0.139546)
(0.332087, 0.938531)
(0.186887, 0.391893)
(0.376777, 0.531473)
(0.790901, 0.868392)
(0.796637, 0.617405)
(0.540304, 0.960339)
(0.800621, 0.014123)
(0.602003, 0.684899)
(0.677207, 0.906118)
(0.959577, 0.900076)
(0.663135, 0.191773)
(0.680033, 0.494439)
(0.504657, 0.879245)
(0.123389, 0.743432)
(0.246733, 0.901215)
(0.269031, 0.516014)
(0.669366, 0.399346)
(0.056709, 0.305347)
(0.108087, 0.214198)
(0.054395, 0.468642)
(0.668210, 0.341580)
(0.489031, 0.469939)
(0.662477, 0.031947)
(0.654751, 0.569979)
(0.203169, 0.935601)
(0.586618, 0.744609)
(0.647943, 0.343785)
(0.691240, 0.794594)
(0.726429, 0.147746)
(0.746639, 0.419642)
(0.736650, 0.965156)
(0.563285, 0.489808)
(0.891047, 0.667935)
(0.536319, 0.384779)
(0.627202, 0.399454)
(0.718872, 0.724749)
(0.898343, 0.875969)
(0.403839, 0.387409)
(0.270354, 0.432488)
(0.476550, 0.419164)
(0.769841, 0.293621)
(0.853034, 0.431495)
(0.270768, 0.027823)
(0.660371, 0.788117)
(0.064243, 0.702147)
(0.794910, 0.729219)
(0.237345, 0.622265)
(0.562001, 0.487855)
(0.794231, 0.170371)
(0.803932, 0.900641)
(0.503113, 0.551469)
(0.177358, 0.752759)
(0.177007, 0.887032)
(0.456715, 0.000985)
(0.936047, 0.351353)
(0.085235, 0.495578)
(0.938903, 0.720109)
(0.736202, 0.037518)
(0.856702, 0.551160)
(0.331857, 0.337713)
(0.252350, 0.788382)
(0.155343, 0.213094)
(0.181521, 0.775704)
(0.623427, 0.695101)
(0.651966, 0.501772)
(0.993153, 0.723953)
(0.537694, 0.229567)
(0.871841, 0.318812)
(0.239458, 0.185466)
(0.061784, 0.486144)
(0.677950, 0.028634)
(0.299571, 0.924571)
(0.948196, 0.591245)
(0.901990, 0.556611)
(0.799227, 0.708019)
(0.102408, 0.342806)
(0.683912, 0.896513)
(0.659411, 0.818306)
(0.603300, 0.027555)
(0.223830, 0.964724)
(0.819392, 0.737675)
(0.257166, 0.511212)
(0.712805, 0.355039)
(0.981948, 0.222372)
(0.789729, 0.620292)
(0.964643, 0.282363)
(0.305509, 0.672042)
(0.295515, 0.850470)
(0.017620, 0.548904)
(0.451651, 0.074921)
(0.845286, 0.950584)
(0.406328, 0.321477)
(0.779940, 0.565717)
(0.164201, 0.190011)
(0.010133, 0.786364)
(0.747802, 0.301152)
(0.285403, 0.761139)
(0.984892, 0.423825)
(0.375654, 0.654682)
(0.014964, 0.286875)
(0.056397, 0.702276)
(0.547761, 0.056740)
(0.353078, 0.835782)
(0.624949, 0.893229)
(0.312366, 0.549028)
(0.503890, 0.328786)
(0.713189, 0.119890)
(0.441681, 0.672199)
(0.497056, 0.526655)
(0.388687, 0.634570)
(0.577441, 0.192107)
(0.340043, 0.652371)
(0.753368, 0.787099)
(0.535806, 0.464114)
(0.393118, 0.229204)
(0.887673, 0.232371)
(0.633353, 0.669431)
(0.096908, 0.220754)
(0.122656, 0.767068)
(0.967614, 0.838949)
(0.693772, 0.495191)
(0.551650, 0.394817)
(0.525342, 0.389771)
(0.282090, 0.000959)
(0.064032, 0.367537)
(0.879992, 0.572482)
(0.381449, 0.178063)
(0.068260, 0.016741)
(0.888603, 0.777673)
(0.681485, 0.204743)
(0.855080, 0.742175)
(0.655814, 0.398939)
(0.581868, 0.015856)
(0.358723, 0.348968)
(0.256453, 0.265866)
(0.917618, 0.759702)
(0.767599, 0.083627)
(0.513614, 0.347152)
(0.118726, 0.985018)
(0.053655, 0.824000)
(0.004633, 0.228530)
(0.510258, 0.371380)
(0.993119, 0.047175)
(0.932247, 0.267700)
(0.819686, 0.954338)
(0.009656, 0.863647)
(0.977089, 0.310206)
(0.734897, 0.331257)
(0.616736, 0.860756)
(0.486514, 0.765376)
(0.713405, 0.256931)
(0.517044, 0.132291)
(0.614470, 0.800050)
(0.338228, 0.884585)
(0.109582, 0.952068)
(0.921631, 0.036231)
(0.933656, 0.900957)
(0.113070, 0.200289)
(0.375153, 0.121381)
(0.701571, 0.736978)
(0.088211, 0.580718)
(0.861724, 0.746831)
(0.459112, 0.625967)
(0.081256, 0.599993)
(0.328909, 0.342793)
(0.752079, 0.900044)
(0.552808, 0.011019)
(0.244907, 0.935787)
(0.664916, 0.260189)
(0.003647, 0.062236)
(0.183382, 0.886407)
(0.801987, 0.668393)
(0.535737, 0.363054)
(0.393771, 0.441894)
(0.524919, 0.169018)
(0.437748, 0.740702)
(0.032671, 0.584689)
(0.938075, 0.316791)
(0.862474, 0.401836)
(0.727310, 0.789489)
(0.382903, 0.017731)
(0.876894, 0.099044)
(0.976500, 0.898266)
(0.349127, 0.307132)
(0.817476, 0.345973)
(0.866865, 0.431037)
(0.325660, 0.032112)
(0.170498, 0.099897)
(0.391615, 0.949773)
(0.947314, 0.804175)
(0.177388, 0.845968)
(0.228827, 0.898655)
(0.550818, 0.195474)
(0.505467, 0.276851)
(0.515592, 0.743692)
(0.910694, 0.857187)
(0.425564, 0.833111)
(0.106315, 0.342845)
(0.434288, 0.513550)
(0.145426, 0.997115)
(0.387218, 0.820396)
(0.265003, 0.726349)
(0.118562, 0.341923)
(0.676821, 0.558828)
(0.261054, 0.822601)
(0.600948, 0.972048)
(0.229239, 0.874901)
(0.457484, 0.237598)
(0.640602, 0.388316)
(0.511952, 0.897103)
(0.171065, 0.183091)
(0.541442, 0.807890)
(0.862597, 0.723847)
(0.199606, 0.423989)
(0.461206, 0.431628)
(0.949304, 0.927860)
(0.426298, 0.918581)
(0.886017, 0.780125)
(0.084503, 0.578969)
(0.755091, 0.122707)
(0.909981, 0.683585)
(0.454098, 0.066142)
(0.971114, 0.221934)
(0.317019, 0.736473)
(0.914869, 0.920144)
(0.855750, 0.992489)
(0.256436, 0.627321)
(0.109253, 0.403825)
(0.335696, 0.510591)
(0.479817, 0.616230)
(0.691784, 0.287491)
(0.351621, 0.634206)
(0.121121, 0.239274)
(0.708005, 0.858096)
(0.517070, 0.724718)
(0.495383, 0.298723)
(0.015903, 0.883942)
(0.432478, 0.911468)
(0.917571, 0.436082)
(0.087708, 0.078496)
(0.010978, 0.711202)
(0.128086, 0.383828)
(0.917481, 0.656957)
(0.524041, 0.391829)
(0.024198, 0.318285)
(0.182468, 0.371834)
(0.675857, 0.886527)
(0.635976, 0.071941)
(0.902229, 0.273662)
(0.288646, 0.632231)
(0.374016, 0.548767)
(0.271018, 0.158560)
(0.974275, 0.163830)
(0.677118, 0.646455)
(0.059759, 0.543261)
(0.877904, 0.699407)
(0.649743, 0.110917)
(0.748650, 0.515706)
(0.652597, 0.289636)
(0.397489, 0.775433)
(0.818794, 0.371902)
(0.784604, 0.324544)
(0.377513, 0.073410)
(0.050589, 0.663633)
(0.018133, 0.614804)
(0.770434, 0.092474)
(0.609507, 0.097300)
(0.029939, 0.532693)
(0.844815, 0.926438)
(0.685035, 0.306234)
(0.135803, 0.830726)
(0.850094, 0.888056)
(0.863141, 0.069993)
(0.858248, 0.254681)
(0.060357, 0.040329)
(0.013970, 0.253579)
(0.806968, 0.503491)
(0.110571, 0.197192)
(0.385151, 0.265402)
(0.654160, 0.921412)
(0.932917, 0.817356)
(0.473536, 0.756542)
(0.739776, 0.884571)
(0.623458, 0.248628)
(0.543385, 0.747076)
(0.262713, 0.876234)
(0.387048, 0.585324)
(0.927342, 0.215373)
(0.699126, 0.871836)
(0.962515, 0.150370)
(0.009299, 0.699490)
(0.732604, 0.172670)
(0.224467, 0.873176)
(0.445323, 0.248668)
(0.209748, 0.531568)
(0.940703, 0.590997)
(0.891294, 0.829248)
(0.380289, 0.023369)
(0.018436, 0.301873)
(0.082786, 0.121765)
(0.168641, 0.725031)
(0.613236, 0.893670)
(0.909143, 0.715101)
(0.511569, 0.124046)
(0.972319, 0.949917)
(0.452631, 0.522614)
(0.282951, 0.563215)
(0.908933, 0.885488)
(0.917436, 0.124670)
(0.414268, 0.294262)
(0.493766, 0.290890)
(0.251823, 0.233495)
(0.454668, 0.415503)
(0.362576, 0.725202)
(0.394225, 0.043146)
(0.755428, 0.423741)
(0.445416, 0.815829)
(0.457183, 0.928797)
(0.122134, 0.025055)
(0.156313, 0.565454)
(0.157325, 0.726501)
(0.423975, 0.492605)
(0.550447, 0.782339)
(0.621752, 0.164740)
(0.387677, 0.883002)
(0.576150, 0.540703)
(0.852926, 0.110005)
(0.814790, 0.502164)
(0.530154, 0.861317)
(0.194749, 0.331019)
(0.460538, 0.393841)
(0.436837, 0.930827)
(0.402180, 0.955050)
(0.526466, 0.173420)
(0.837414, 0.162857)
(0.696801, 0.293494)
(0.169099, 0.285969)
(0.998985, 0.968223)
(0.980218, 0.196644)
(0.790805, 0.864989)
(0.409635, 0.399783)
(0.505288, 0.979265)
(0.794705, 0.357850)
(0.286400, 0.885945)
(0.917511, 0.027116)
(0.041757, 0.668338)
(0.916963, 0.044196)
(0.456197, 0.869596)
(0.964956, 0.636183)
(0.348239, 0.892471)
(0.524878, 0.964766)
(0.805900, 0.552295)
(0.736947, 0.161809)
(0.263322, 0.303042)
(0.423560, 0.700973)
(0.244092, 0.994309)
(0.155294, 0.660638)
(0.466075, 0.640726)
(0.691875, 0.369022)
(0.410337, 0.820203)
(0.217890, 0.430170)
(0.794994, 0.139642)
(0.303167, 0.907079)
(0.160232, 0.569751)
(0.500305, 0.828458)
(0.428181, 0.917934)
(0.229870, 0.527449)
(0.675756, 0.160055)
(0.096433, 0.282003)
(0.447991, 0.269006)
(0.152107, 0.784884)
(0.095600, 0.809796)
(0.822654, 0.483459)
(0.962297, 0.652097)
(0.610243, 0.472020)
(0.840472, 0.888951)
(0.001032, 0.829099)
(0.390288, 0.623351)
(0.393227, 0.194118)
(0.801253, 0.213416)
(0.731805, 0.307045)
(0.274708, 0.039928)
(0.414102, 0.077671)
(0.192529, 0.160676)
(0.104784, 0.931826)
(0.672464, 0.560304)
(0.781265, 0.131932)
(0.829043, 0.382746)
(0.543578, 0.450829)
(0.285559, 0.643636)
(0.629471, 0.592514)
(0.701173, 0.883085)
(0.096637, 0.248699)
(0.314902, 0.044961)
(0.473697, 0.920626)
(0.022309, 0.006239)
(0.684281, 0.810269)
(0.071257, 0.755008)
(0.854837, 0.278478)
(0.052449, 0.843983)
(0.390603, 0.511873)
(0.839368, 0.581343)
(0.359546, 0.291612)
(0.198693, 0.831606)
(0.832911, 0.347535)
(0.850778, 0.384848)
(0.717613, 0.744749)
(0.969869, 0.564273)
(0.609762, 0.147632)
(0.245218, 0.110841)
(0.632150, 0.716206)
(0.651629, 0.853554)
(0.297235, 0.965771)
(0.746630, 0.781969)
(0.597551, 0.550186)
(0.764140, 0.445845)
(0.351186, 0.222324)
(0.021949, 0.625116)
(0.457688, 0.139675)
(0.323665, 0.556621)
(0.816551, 0.324914)
(0.683652, 0.783048)
(0.770681, 0.220439)
(0.459949, 0.646834)
(0.520568, 0.828425)
(0.678142, 0.395365)
(0.929280, 0.015124)
(0.109624, 0.724347)
(0.070883, 0.726837)
(0.425954, 0.692932)
(0.203967, 0.636225)
(0.329465, 0.231800)
(0.640439, 0.615782)
(0.638129, 0.478075)
(0.838324, 0.978039)
(0.384388, 0.882309)
(0.712731, 0.989066)
(0.061160, 0.441448)
(0.107569, 0.854700)
(0.041599, 0.946240)
(0.405585, 0.136899)
(0.285808, 0.738805)
(0.680236, 0.775985)
(0.400529, 0.049189)
(0.998091, 0.242627)
(0.506332, 0.691815)
(0.982652, 0.369219)
(0.697146, 0.312510)
(0.158559, 0.572816)
(0.075998, 0.393432)
(0.046121, 0.085946)
(0.284294, 0.785316)
(0.730386, 0.213513)
(0.067783, 0.842085)
(0.195688, 0.386784)
(0.638812, 0.679526)
(0.131802, 0.767738)
(0.056572, 0.483696)
(0.471903, 0.701076)
(0.360616, 0.117560)
(0.961022, 0.357920)
(0.843303, 0.929326)
(0.172440, 0.424545)
(0.299578, 0.704042)
(0.192242, 0.953476)
(0.311028, 0.125753)
(0.093471, 0.903581)
(0.755014, 0.202315)
(0.720085, 0.094525)
(0.597546, 0.754368)
(0.446946, 0.188984)
(0.190870, 0.812213)
(0.613094, 0.710927)
(0.181963, 0.342756)
(0.366839, 0.303756)
(0.349340, 0.180933)
(0.661610, 0.744343)
(0.443058, 0.980160)
(0.999258, 0.716758)
(0.953611, 0.887486)
(0.667279, 0.830654)
(0.441510, 0.564554)
(0.452579, 0.942003)
(0.858170, 0.814386)
(0.845946, 0.173086)
(0.189980, 0.506708)
(0.861227, 0.100925)
(0.743763, 0.686919)
(0.786921, 0.428733)
(0.249129, 0.685928)
(0.824856, 0.962675)
(0.067989, 0.275324)
(0.698589, 0.170128)
(0.773555, 0.879337)
(0.510144, 0.888614)
(0.987580, 0.042707)
(0.740592, 0.624451)
(0.341467, 0.948945)
(0.920032, 0.258423)
(0.821329, 0.495392)
(0.068836, 0.073304)
